img_id,phase,iou_RV,dice_RV,hd_RV,assd_RV,iou_MYO,dice_MYO,hd_MYO,assd_MYO,iou_LV,dice_LV,hd_LV,assd_LV
D3O9U9,ES,6.222775357809196e-14,6.222775357809196e-14,59.9666574022598,40.685907628564095,0.0002667022269769267,0.0005332622317157641,65.79513659838392,21.574382346580034,4.4603033006242437e-14,4.4603033006242437e-14,76.81796664843453,12.071992337602598
D4M3Q2,ED,0.26192036703261296,0.41511393884308634,72.95889253545451,4.519561555533706,0.07939178662678956,0.14710467063103086,70.34912934784623,3.040245608795659,0.023134571521676254,0.045222929936313334,90.39358384310249,9.465721791852404
D4M3Q2,ES,0.22269112157118615,0.36426390548255194,51.894122981316485,6.9768384158606205,0.027572940044893975,0.05366614664587322,39.8622628559895,3.580296982560455,2.0721094073766665e-14,2.0721094073766665e-14,93.96275858019496,9.050179692894071
D4N6W6,ED,0.46009336217693886,0.6302245789145381,86.53900854527974,10.027075457354167,0.12411300040167193,0.2208194378275462,84.69356528095862,10.061509675375575,0.27689243027889293,0.43369734789392095,118.54956769216832,4.031207238909596
D4N6W6,ES,0.3341317365269575,0.500897666068229,91.90212184710427,13.578780942349736,0.08287377450981798,0.1530626679869974,88.74119674649424,12.368132571712595,0.14522224221703897,0.2536140791954863,121.4454610102823,6.025598238646482
D8E4F4,ED,0.6342233009708782,0.7761770384672525,28.861739379323623,1.895066410167269,0.18553092182031697,0.3129921259842616,45.088801270381985,3.442121618240143,0.26121530382596203,0.41422793242922074,27.09243436828813,3.737687572038937
D8E4F4,ES,0.5033175355450394,0.6696090794451519,9.0,1.037071025678466,0.15936826992104883,0.27492260061920626,50.96076922496363,5.7408131519322225,0.12566641279513519,0.2232746955345136,39.50949253027682,3.8448457604465993
D9F5P1,ED,0.2450698294617219,0.3936643932134638,46.216880033165374,7.616738915016308,0.05933523760062932,0.1120235322956299,42.02380277890139,4.403477059525234,0.1817405582922878,0.3075811471765268,79.42921376924235,6.168092700905637
D9F5P1,ES,0.1259851138353861,0.2237775833576434,50.24937810560445,13.39621583738299,0.025466893039056755,0.04966887417219259,47.265209192385896,7.402514208488706,0.1372099684904101,0.24130982367758663,82.97590011563598,7.061321188338902
D9L1Z3,ED,0.4552626693892755,0.6256776580139063,44.294469180700204,1.8637354204465026,0.14997378080756227,0.26082991336070155,12.409673645990857,1.6542261670255418,0.355838072934096,0.5248975966046513,66.61080993352356,3.5164241848349276
